licensenumber,operationtype,nurserysize,greenhousesize,tradename,ownername,businessphone,streetnumber,streetname,addressline2,addressline3,city,state,zipcode,georeference,county
472366,Combined Nursery and Greenhouse,101 Acres or More,"2,001-20,000 SqFt of Glass",HALF HOLLOW NURSERY INC,HALF HOLLOW NURSERY INC,631-667-4400,2120,MAIN ROAD,,,LAUREL,NY,11948,POINT (-72.56143 40.96854),SUFFOLK
646735,Combined Nursery and Greenhouse,10 Acres or Less,,LUCULE LLC DBA BEAR CREEK FARM,DEBRA KAYE,,108,HUNNS LAKE ROAD,,,BANGALL,NY,12506,POINT (-73.69153 41.87566),DUTCHESS
644528,Nursery Stock Only,10 Acres or Less,,MARCUS FARMS INC,MARCUS FARMS INC,,75,MAIN STREET,ROUTE 36,,ARKPORT,NY,14807,POINT (-77.69459 42.38792),STEUBEN
386404,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",GREENSCAPES,DISIENA DAVID,518-505-4686,2908,RIVER ROAD,,,MELROSE,NY,12121,POINT (-73.67115 42.87726),RENSSELAER
645451,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",SOGGY OAK ACRES,GABRIELLA AND JASON MILLER,607-329-2945,8909,OAK HILL ROAD,,,SAVONA,NY,14879,POINT (-77.17191 42.30689),STEUBEN
644655,Nursery Stock Only,10 Acres or Less,,ST. LAWRENCE NURSERIES LLC,CONNOR HARDIMAN,315-261-1925,6527,STATE ROUTE 56,,,POTSDAM,NY,13676,POINT (-74.97187 44.65438),ST. LAWRENCE
645549,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",OPEN MINDED ORGANICS,DAVID FALKOWSKI,631-255-0990,720,BUTTER LANE,,,BRIDGEHAMPTON,NY,11932,POINT (-72.31909 40.9519),SUFFOLK
56619,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",BEDNARSKI FAMILY FARM,BEDNARSKI MILLIE,315-678-1622,3787,CARTER ROAD,,,CATO,NY,13033,POINT (-76.48887 43.22218),CAYUGA
646757,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",ONE NATURE LLC,BRYAN QUINN,,3,OLD GLENHAM RD,,,FISHKILL,NY,12527,POINT (-73.93301 41.5193),DUTCHESS
645627,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",EARLYBIRD FARM,GEORGE SHELDRAKE,,1100,ELMIRA ROAD,,,NEWFIELD,NY,14867,POINT (-76.55619 42.39181),TOMPKINS
646718,Nursery Stock Only,,"2,000 SqFt of Glass or Less",THEBASEMENTS,KEVIN QIAO,347-880-5502,275,FINLEY AVE,,,STATEN ISLAND,NY,10306,POINT (-74.10742 40.55997),RICHMOND
56681,Combined Nursery and Greenhouse,11-100 Acres,"2,000 SqFt of Glass or Less",HOADLEY WHOLESALE NURSERY,"HOADLEY ROBERT, PETER ROMANO SAM",315-406-2684,5603,EAST LAKE ROAD,,,AUBURN,NY,13021,POINT (-76.49639 42.85636),CAYUGA
644982,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",OLSON FARMS INC,JACK OLSON,,5970,S TRANSIT ROAD,,,LOCKPORT,NY,14094,POINT (-78.69823 43.13507),NIAGARA
645013,Nursery Stock Only,10 Acres or Less,,FROSTY MORNING TREE FARM,DALE WESTON,607-589-4927,,SABIN ROAD,,,SPENCER,NY,14883,POINT (-76.49247 42.21377),TIOGA
42090,Nursery Stock Only,11-100 Acres,,SCHICHTELS NURSERY INC,SCHICHTELS NURSERY INC,716-592-9383,,RT 219,SCHUMACHER NURSERY,,WEST VALLEY,NY,14171,POINT (-78.61228 42.4053),CATTARAUGUS
524679,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",HEWITTS GARDEN CENTER INC,HEWITTS GARDEN CENTER INC,518-399-0453,294,QUAKER ROAD,,,QUEENSBURY,NY,12804,POINT (-73.64564 43.33188),WARREN
644220,Nursery Stock Only,10 Acres or Less,,LOG CABIN CHRISTMAS TREE FARM,"SATTLER, BRUCE",607-729-3071,397,E MAINE ROAD,,,JOHNSON CITY,NY,13790,POINT (-75.97183 42.16505),BROOME
471448,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",M&F FARMS INC,FROEHLICH LAWRENCE,631-753-5153,68,HALF HOLLOW ROAD,,,MELVILLE,NY,11747,POINT (-73.3993 40.78085),SUFFOLK
646430,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",PODCAT FARM,ANDREW STEINMUELLER,516-994-6619,525,WEST JERICHO TURNPIKE,,,SMITHTOWN,NY,11787,POINT (-73.21552 40.85794),SUFFOLK
645655,Nursery Stock Only,11-100 Acres,,AIRFIELD FARMS INC,FRANCIS J SPINELLI,914-494-5974,64,HOLMES ROAD,,,NEWBURGH,NY,12550,POINT (-74.01321 41.55958),ORANGE
646807,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",BEYOND YOUR GARDEN CORP,JESSE WALTER,518-937-3065,327,COUNTY HIGHWAY 109,,,BROADALBIN,NY,12025,POINT (-74.12227 43.12903),FULTON
643959,Nursery Stock Only,10 Acres or Less,,EDEN TREE FARM INC,MICHAEL R CELLINO,716-480-2020,7804,JENNINGS RD,,,EDEN,NY,14057,POINT (-78.87579 42.67218),ERIE
475807,Combined Nursery and Greenhouse,11-100 Acres,"2,001-20,000 SqFt of Glass",FELIX PERENNIALS INC,JAVIER FELIX,631-369-0311,244,HORTON AVENUE,,,RIVERHEAD,NY,11901,POINT (-72.69835 40.93853),SUFFOLK
142973,Nursery Stock Only,11-100 Acres,,LAKESIDE SOD SPLY CO IN,LAKESIDE SOD SUPPLY CO INC,716-741-2877,,ROBNETT FARM-HAKE ROAD,,,AKRON,NY,14001,POINT (-78.50198 43.02019),ERIE
646096,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",EMERICHS MORNING GLORY FARM,ELIZABETH EMERICH,518-885-1819,307,MIDDLELINE ROAD,,,BALLSTON SPA,NY,12020,POINT (-73.88179 42.98493),SARATOGA
646395,Nursery Stock Only,11-100 Acres,,WJF FARMS LLC,W. JONATHAN FABB,631-735-9195,12595,OREGON ROAD,,,CUTCHOGUE,NY,11935,POINT (-72.50442 41.03675),SUFFOLK
644326,Nursery Stock Only,11-100 Acres,,ITS GREENER NOW - HIGH RIDGE FARMS,"WOJCIK, MARTIN",607-535-5525,2919,COUNTY ROUTE 23,,,WATKINS GLEN,NY,14891,POINT (-76.92853 42.39083),SCHUYLER
385423,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",HOBSONS CHOICE LLC,HOBSONS CHOICE LLC,518-686-1666,5411,NY RTE 7,,,HOOSICK FALLS,NY,12090,POINT (-73.29527 42.87939),RENSSELAER
145379,Nursery Stock Only,11-100 Acres,,SCHICHTELS NURSERY INC,SCHICHTELS NURSERY INC,716-592-9383,,JOHNSON ROAD,,,SARDINIA,NY,14134,POINT (-78.51574 42.54087),ERIE
434272,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",SEEBOLD FARM,YON SUK SEEBOLD,518-295-8602,34,CHURCH STREET,,,HOWES CAVE,NY,12092,POINT (-74.3356 42.70553),SCHOHARIE
646286,Combined Nursery and Greenhouse,10 Acres or Less,"20,001 SqFt of Glass or More",BEDS & BORDERS INC,BEDS AND BORDERS,,6900,WICKHAM AVENUE,,,MATTITUCK,NY,11952,POINT (-72.52746 41.00703),SUFFOLK
645408,Nursery Stock Only,101 Acres or More,,WARRENS NURSERY INC,WARRENS NURSERY INC,,5489,SOUND AVE,,,JAMESPORT,NY,11947,POINT (-72.61103 40.97554),SUFFOLK
473204,Combined Nursery and Greenhouse,11-100 Acres,"20,001 SqFt of Glass or More",BUCKLEYS FLOWER SHOP IN,BUCKLEYS FLOWER SHOP INC,631-329-5023,110,LONG LANE,,,EAST HAMPTON,NY,11937,POINT (-72.20761 40.9715),SUFFOLK
646540,Nursery Stock Only,,"2,000 SqFt of Glass or Less",KANNA WORX INDUSTRIES,CHRISTOPHER SHERWIN,845-545-7117,49,MOUNTAIN VIEW TERRACE,,,WALDEN,NY,12586,POINT (-74.12569 41.54534),ORANGE
475360,Combined Nursery and Greenhouse,10 Acres or Less,"20,001 SqFt of Glass or More",GABRIELSEN FLORIST,GABRIELSEN ERIC,631-588-5452,246,HERRICKS LANE,,,JAMESPORT,NY,11947,POINT (-72.57837 40.96493),SUFFOLK
646327,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",GLENERIE FARM LLC,KARIN AND DENNIS SKALLA,845-901-0758,10,GLENERIE LANE,,,SAUGERTIES,NY,12477,POINT (-73.97821 42.03384),ULSTER
470075,Nursery Stock Only,11-100 Acres,,WHITMORE NURSERIES INC,WHITMORE NURSERIES INC,631-329-8077,80,SAG HARBOR TURNPIKE,,,EAST HAMPTON,NY,11937,POINT (-72.20688 40.96385),SUFFOLK
645585,Nursery Stock Only,10 Acres or Less,,BLUE MARBLE FARM,LISA WERNER,,2145,DOGTOWN ROAD,,,GENESEE,PA,16923,POINT (-77.94053 41.97676),POTTER
474264,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",CASTELLANO NURSERY,CASTELLANO FRANK,631-878-1606,98,BERNSTEIN BLVD BOX 129,,,CENTER MORICHES,NY,11934,POINT (-72.78632 40.81415),SUFFOLK
100578,Nursery Stock Only,101 Acres or More,,"ZINO NURSERIES AND LANDSCAPING, INC",ZINO NURSERIES & LANDSCAPING INC,518-325-3658,,SKY FARM RD - FARM E,,,COPAKE,NY,12516,POINT (-73.55361 42.10423),COLUMBIA
260674,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",PARTYKA FARMS INC,PARTYKA FARMS INC,585-659-9131,1420,COUNTY LINE ROAD,,,KENDALL,NY,14476,POINT (-77.99526 43.31651),MONROE
322661,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",JOSEPHS WAYSIDE MARKET INC,JOSEPHS WAYSIDE MKT INC,585-314-0884,201,SOUTH MAIN,,,NAPLES,NY,14512,POINT (-77.40857 42.60784),ONTARIO
645850,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",NOOSHE JOON FARM,SHABNAM RALLWOOD,607-281-5218,26,HAZELWOOD,,,ELMIRA,NY,14905,POINT (-76.87456 42.086),CHEMUNG
290019,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",STEDMAN OLD FARM NURSERY INC,STEDMAN OLD FARM NURSERIES INC,716-778-8540,2857,MAIN STREET,,,NEWFANE,NY,14108,POINT (-78.70175 43.27733),NIAGARA
644037,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",WENGERDS GREENHOUSE,DAVID WENGERD,,10656,ANSTEE RD,,,CLYDE,NY,14433,POINT (-76.87672 43.044),WAYNE
646177,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",SUNNY MEADOWS GREENHOUSE,DANIEL TROYER,,6915,CLOVERLEAF ROAD,,,BELFAST,NY,14711,POINT (-78.18958 42.30043),ALLEGANY
645327,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",SORBELLO'S PRODUCE,TOM SORBELLO,315-687-0021,810,E GENESEE STREET,,,CHITTENANGO,NY,13037,POINT (-75.86239 43.05414),MADISON
644689,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",HIMROD ACRES,HOOVER NOAH & SUSAN,315-536-0680,3095,HIMROD RD,,,HIMROD,NY,14842,POINT (-76.97905 42.61476),YATES
90884,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",ERNIES FLORIST & GREENHOUSE,BARCOMB ERNEST L,518-420-8325,353,IRONA RD,,,ALTONA,NY,12910,POINT (-73.68705 44.90289),CLINTON
503834,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",PLENTY OF POSIES,NORBERG AUDREY E AND MARK RAMOS,607-279-5361,395,SHAFFER ROAD,,,NEWFIELD,NY,14867,POINT (-76.56787 42.34828),TOMPKINS
156687,Nursery Stock Only,10 Acres or Less,,EAGLE GARDENS,SHULTZ JIM,518-503-5065,2213,NYS ROUTE 74,,,TICONDEROGA,NY,12883,POINT (-73.56713 43.8809),ESSEX
643634,Nursery Stock Only,10 Acres or Less,,ROCKY HILL FARM,LISA TELLER,518-810-6466,351,SUTHERLAND RD,,,STEPHENTOWN,NY,12168,POINT (-73.41229 42.55691),RENSSELAER
643858,Combined Nursery and Greenhouse,,"2,001-20,000 SqFt of Glass",MILLERS GREENHOUSE,ATLEE AND LYDIA MILLER,,7724,REEDS CORNERS ROAD,,,DANSVILLE,NY,14437,POINT (-77.67482 42.64679),LIVINGSTON
645304,Combined Nursery and Greenhouse,11-100 Acres,"2,000 SqFt of Glass or Less",DARING DRAKE FARM,SHANNON M OCONNOR,607-532-4956,7726,ROCK RIVER ROAD,,,INTERLAKEN,NY,14847,POINT (-76.76656 42.65001),SENECA
266725,Nursery Stock Only,10 Acres or Less,,SCHOTTZIES TREE FARM,PALMER CINDY,585-748-0234,490,BURRITT ROAD,,,HILTON,NY,14468,POINT (-77.7967 43.27327),MONROE
60472,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",STILLWATER GARDEN MARKET,SCHULTZ JACKIE,716-664-3747,1445,FOOTE AVENUE EXT,,,JAMESTOWN,NY,14701,POINT (-79.21895 42.06141),CHAUTAUQUA
646628,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",ANCIENT WATS HEMP,TAMMI SWEET,607-857-3645,301,BRINK ROAD,,,VAN ETTEN,NY,14889,POINT (-76.56832 42.27308),CHEMUNG
400451,Nursery Stock Only,11-100 Acres,,BEAR DANCE TREE FARM,WELBERGEN HANS,407-760-3752,401,LINCOLN ROAD,,,CANTON,NY,13617,POINT (-75.25039 44.55907),ST. LAWRENCE
645468,Greenhouse Stock Only,,"20,001 SqFt of Glass or More",WALLKILL GREENHOUSE LLC,TIANA FLORES,845-778-3460,2878,STATE ROUTE 208,,,WALDEN,NY,12586,POINT (-74.18471 41.59209),ORANGE
645713,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",WAYNE & PAULINE ZIMMERMAN,WAYNE & PAULINE ZIMMERMAN,315-536-1112,3787,HOYT ROAD,,,PENN YAN,NY,14527,POINT (-77.02525 42.58248),YATES
645702,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",ANNELISE FARMS,DONALD CALDWELL,315-759-1069,79,STARK STREET,,,WATERLOO,NY,13165,POINT (-76.87269 42.91073),SENECA
213139,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",SHYPSKI THOMAS,SHYPSKI THOMAS,315-867-3878,587,CULLEN ROAD,,,RICHFIELD SPRINGS,NY,13439,POINT (-74.96805 42.8835),HERKIMER
260230,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",WELCHS GREENHOUSES,VENDEL WILLIAM J JR,585-872-2668,1271,WEBSTER ROAD,,,WEBSTER,NY,14580,POINT (-77.43054 43.1888),MONROE
646043,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",METZ FAMILY PRODUCE,JOSEPH METZ,315-323-8303,2921,STATE HIGHWAY 345,,,MADRID,NY,13660,POINT (-75.08064 44.77231),ST. LAWRENCE
645380,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",LITTLE SISTER CREEK FARMS,THOMAS E. OHNMEISS,716-435-6578,6085,SMITH ROAD,,,HAMBURG,NY,14075,POINT (-78.86963 42.72278),ERIE
646501,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less","COLORADO'S BRAND DISTRIBUTING, LLC",GLENNA COLAPRETE,585-435-9283,1892,MONROE AVE,,,ROCHESTER,NY,14618,POINT (-77.56502 43.12714),MONROE
243002,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",ARBOR FARMS,"BENEDICT ARTHUR,DOUGLAS,RUTH",585-729-2895,814,QUARRY ROAD,,,CALEDONIA,NY,14423,POINT (-77.82778 42.9504),LIVINGSTON
305905,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",FROSCHAUERS GREENHOUSES,FROSCHAUER GREGORY G,315-338-0639,6724,LAWRENCE STREET,,,ROME,NY,13440,POINT (-75.4564 43.18785),ONEIDA
20761,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",SOUTHERN TIER CONSULTNG,SOUTHERN TIER CONSULTING INC,585-968-3120,2701-A,ROUTE 305,,,CUBA,NY,14727,POINT (-78.2471 42.11802),ALLEGANY
646063,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",MEADOWLARKS FARM,KATHLEEN BROWN,518-793-1968,40,WILLIAM STREET,,,SOUTH GLENS FALLS,NY,12803,POINT (-73.63301 43.28673),SARATOGA
644979,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less","DJH BONSAI, LLC",DAVID J. HODGETTS,518-380-4508,1793,TARRYTOWN ROAD,,,FEURA BUSH,NY,12067,POINT (-73.94319 42.55726),ALBANY
316574,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",JM FEEDS,GIACOBBE MARY LYNN,315-656-3782,6587,NORTH MANLIUS ROAD,,,KIRKVILLE,NY,13082,POINT (-75.98285 43.08958),ONONDAGA
646370,Nursery Stock Only,10 Acres or Less,,TINS TREES,STEVEN LARSON,612-229-0143,527,N BRANCH CALLICOON CENTER RD,,,NORTH BRANCH,NY,12766,POINT (-74.95709 41.81926),SULLIVAN
644087,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",BROTHER BROWN FLOWERS,MICHAEL DARPINO,607-343-4983,131,DELAWARE AVE,,,SIDNEY,NY,13838,POINT (-75.40755 42.30152),DELAWARE
643691,Nursery Stock Only,11-100 Acres,,MURRAY BROTHERS NURSERIES INC,P,716-662-3860,4399,TRANSIT RD,,,ORCHARD PARK,NY,14127,POINT (-78.69689 42.76678),ERIE
642455,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",SCALICI VICTOR FLORIST,SCALICI VICTOR,718-981-2469,523,PORT RICHMOND AVENUE,,,STATEN ISLAND,NY,10302,POINT (-74.14007 40.6301),RICHMOND
644494,Nursery Stock Only,10 Acres or Less,,SITE ONE LANDSCAPE SUPPLY LLC #634,SITEONE LANDSCAPE SUPPLY LLC,216-706-9250,170,FIELDS LANE,,,BREWSTER,NY,10509,POINT (-73.6264 41.36193),WESTCHESTER
311656,Greenhouse Stock Only,,"20,001 SqFt of Glass or More",ZERRILLO GREENHOUSES INC,ZERRILLO GREENHOUSES INC,315-656-8466,7581,TAFT ROAD,,,EAST SYRACUSE,NY,13057,POINT (-76.00019 43.12392),ONONDAGA
573959,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",SENECA VIEW GREENHOUSE,ZIMMERMAN RAYMOND R,315-531-8521,2456,ROUTE 14,,,PENN YAN,NY,14527,POINT (-76.94384 42.64584),YATES
505406,Nursery Stock Only,10 Acres or Less,,PLENTY OF POSIES,NORBERG AUDREY E AND MARK RAMOS,607-2795361,486,SHAFFER ROAD,,,NEWFIELD,NY,14867,POINT (-76.56811 42.34177),TOMPKINS
643831,Nursery Stock Only,10 Acres or Less,,GOZO NF NURSERIES INC,NICHOLAS GOZO,718-743-1407,3022,AVENUE Z,,,BROOKLYN,NY,11235,POINT (-73.93589 40.58998),KINGS
644731,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",SENSENIG HARLAN,SENSENIG HARLAN,315-536-6816,3379,HOYT ROAD,,,PENN YAN,NY,14527,POINT (-77.02652 42.60171),YATES
312765,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",BARBAGALLO PAUL GREENHOUSE,BARBAGALLO PETER,315-463-4289,6287,THOMPSON ROAD,,,SYRACUSE,NY,13206,POINT (-76.08965 43.07535),ONONDAGA
646154,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",ANGELLS CORNERS,TINA MARTIN,315-577-2806,11031,TURNPIKE ROAD,,,CLYDE,NY,14433,POINT (-76.8588 43.02736),WAYNE
646227,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",ROOTS N BOOTS,COLLEEN FERRIS,518-852-2624,187,FILKINS HILL ROAD,,,EAST BERNE,NY,12059,POINT (-74.069 42.59719),ALBANY
646104,Nursery Stock Only,10 Acres or Less,,KMS NATIVE PLANTS LLC,KIMBERLY M SIMMEN,631-848-2178,104,MAIN AVENUE,,,LAKE GROVE,NY,11755,POINT (-73.10724 40.86608),SUFFOLK
644567,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",BUCKSBERRY FARM,STEVEN J. MILLER,518-570-6538,326,BUCKS CORNERS ROAD,,,SARANAC,NY,12981,POINT (-73.69504 44.69145),CLINTON
321004,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",IMPERIAL PLANTS & SUPPLIES,HALLANCIA HUMBERTO & JEANINE,585-374-6436,7027,COUNTY RD 12,,,NAPLES,NY,14512,POINT (-77.37428 42.67397),ONTARIO
302171,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",BENSON FARMS,BENSON DOUGLAS E,315-520-8395,8400,CLARK MILLS ROAD,,,WHITESBORO,NY,13492,POINT (-75.33294 43.10524),ONEIDA
645677,Nursery Stock Only,10 Acres or Less,,CLEAR CREEK DAHLIAS,KIMBERLY CHEIMIS,716-307-3480,,GLEENWOOD AVENUE,,,ARCADE,NY,14009,POINT (-78.42825 42.53383),WYOMING
645099,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",HARTSDALE GREENHOUSES,CAROL AVILA,914-330-8273,450,SECOR ROAD,,,HARTSDALE,NY,10530,POINT (-73.82245 41.02738),WESTCHESTER
37087,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",COUNTRY WAGON PRODUCE,EICHORN ANDREA & WILLIAM,607-862-3985,2859,NY ROUTE 26,,,GLEN AUBREY,NY,13777,POINT (-76.04691 42.20963),BROOME
646354,Nursery Stock Only,11-100 Acres,,HOLZMAN FARMS LLC,"DARYL HOLZMAN, AUDREY MUHR",631-912-6065,3877,SOUND AVENUE,,,RIVERHEAD,NY,11901,POINT (-72.68063 40.9693),SUFFOLK
220067,Greenhouse Stock Only,,"20,001 SqFt of Glass or More",RHODES GREENHOUSES,GARY L. RHODES,315-938-5152,7185,STE RT 3,,,HENDERSON,NY,13650,,JEFFERSON
112152,Combined Nursery and Greenhouse,10 Acres or Less,"20,001 SqFt of Glass or More",CORTLAND GREENHOUSE,ZERRILLO ANTHONY,607-753-1990,55,MILLER STREET,,,CORTLAND,NY,13045,POINT (-76.18503 42.61212),CORTLAND
472518,Nursery Stock Only,11-100 Acres,,BAITING HOLLOW NURSERY,LEWIN HOWARD ERNEST,631-929-4227,830,SOUND AVENUE,,,CALVERTON,NY,11933,POINT (-72.81085 40.94745),SUFFOLK
144227,Nursery Stock Only,101 Acres or More,,SCHICHTELS NURSERY INC,SCHICHTELS NURSERY INC,716-592-9383,,GROTH ROAD,WATZ NURSERY,,SPRINGVILLE,NY,14141,POINT (-78.66726 42.50866),ERIE
645986,Nursery Stock Only,10 Acres or Less,,VILLAGE OF SEA CLIFF INC,KEVIN MCGILLOWAY EDWARD LIEBERMAN DINA E,516-671-0080,66,ALTAMONT AVENUE,,,SEA CLIFF,NY,11579,POINT (-73.6385 40.85255),NASSAU
644719,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",EARL & VERNA NOLT,EARL & VERNA NOLT,607-243-5749,6045,PRE EMPTION ROAD,,,DUNDEE,NY,14837,POINT (-76.98848 42.47159),YATES
145785,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",KOPPS FARM,KOPP CHARLES & BARB,585-599-2209,2996,COUNTY LINE ROAD,,,CORFU,NY,14036,POINT (-78.46399 42.93442),ERIE
265390,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",NATURES ACCENTS INC,NATURES ACCENTS INC,585-872-2790,1250,NORTHRUP ROAD,,,PENFIELD,NY,14526,POINT (-77.43456 43.17276),MONROE
475818,Nursery Stock Only,11-100 Acres,,GREENLAWN SOD FARMS INC,GREENLAWN SOD FARMS INC,631-929-4900,1025,EDWARDS AVENUE,,,CALVERTON,NY,11933,POINT (-72.74928 40.9396),SUFFOLK
645443,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",MARGARET COX DBA FLOWERS ON THE HILL,MARGARET AND ROLAND COX,585-495-6608,5787,WEST MIDDLEBURY ROAD,,,WYOMING,NY,14591,POINT (-78.09999 42.85896),WYOMING
162676,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",BONESTEELS GARDENING CENTER LLC,BONESTEELS GARDENING CENTER LLC,518-483-0354,2689,STATE ROUTE 11,,,NORTH BANGOR,NY,12966,POINT (-74.38045 44.84298),FRANKLIN
643910,Nursery Stock Only,10 Acres or Less,,VEGETAL ID INC,GAELLE BERGES,585-343-6400,7939,BANK ST ROAD,,,BATAVIA,NY,14020,POINT (-78.15444 43.02905),GENESEE
646666,Nursery Stock Only,11-100 Acres,,HENRY HILL FARM LLC,ROBERT FASANELLA,781-820-1800,407,ENDERS AVE,,,HOWES CAVE,NY,12092,POINT (-74.35896 42.70496),SCHOHARIE
645782,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",ZIMMERMAN ENTERPRISES,ROY ZIMMERMAN,,1235,FOSS ROAD,,,LYNDONVILLE,NY,14098,POINT (-78.34934 43.35664),ORLEANS
646470,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",HERB 'N GARDEN FARMS LLC,ARI SOBEL,702-493-6315,381,LANG BLVD,,,GRAND ISLAND,NY,14072,POINT (-78.9773 43.03137),ERIE
536661,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",LAURAS GARDEN,DUNHAM LAURA,518-854-3833,2037,COUNTY ROUTE 153,,,SALEM,NY,12865,POINT (-73.26835 43.22266),WASHINGTON
645080,Nursery Stock Only,10 Acres or Less,,CORNELL FARM,DALE CORNELL,518-528-8422,19 34,TAMARAC,,,JOHNSONVILLE,NY,12094,,RENSSELAER
135157,Nursery Stock Only,11-100 Acres,,BERKSHIRE NURSERY AND SUPPLY CORP,LOPANE CARMINE,914-878-9383,,ROUTE 216,,,POUGHQUAG,NY,12570,POINT (-73.6915 41.62726),DUTCHESS
646060,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",CAROLS NURSERY,OTIS VEZZOSE,315-576-8104,11684,TELLIER ROAD,,,WOLCOTT,NY,14590,POINT (-76.8306 43.24824),WAYNE
646526,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",WINDY HILL ACRES,"MELVIN, REBECCA, NAOMI GLICK",518-993-5599,716,PICKLE HILL RD,,,FORT PLAIN,NY,13339,POINT (-74.69637 42.93681),MONTGOMERY
427057,Nursery Stock Only,10 Acres or Less,,NATIVE LANDSCAPING,JEFTS DON,518-377-3452,1734,VLEY ROAD,,,SCOTIA,NY,12302,POINT (-74.00195 42.85313),SCHENECTADY
644790,Combined Nursery and Greenhouse,11-100 Acres,"20,001 SqFt of Glass or More",QUINTAL INC DBA BRIGHTWATERS FARMS,ROBIN QUINTAL,631-665-5411,1113,HERKIMER ROAD,,,UTICA,NY,13501,POINT (-75.18388 43.11064),ONEIDA
